tags,id,plylst_title,songs,like_cnt,updt_date,prompt
"['잔잔한', 'sweetmind', '새벽', '발라드', '위로', '슬픔', '조용한', '잠안올때', '불면증', '밤']",14736,끝없는 걱정에 잠 못 드는 그대에게.,"[11908, 233641, 86009, 118049, 112153, 8719, 403896, 310066, 131741, 6010, 137325, 252742, 30075, 24233, 593814, 675823, 444963, 361006, 111546, 268577, 373158, 244668, 379006, 360876, 244827, 474681, 31575, 134343, 246073, 208779]",577,2019-08-12 06:00:21,잔잔한 sweetmind 새벽 발라드 위로 슬픔 조용한 잠안올때 불면증 밤
"['감성', '눈물', '발라드', '우울', '새벽', '슬픔', '사랑', '이별']",48050,듣다가 툭치면 눈물이 나올것같은...그런 발라드,"[70894, 390610, 486938, 405668, 517016, 346897, 170974, 580074, 508212, 374850, 516237, 108601, 12526, 132247, 140011, 438424, 28974, 442352, 259931, 139815, 267578, 654757, 88503, 92254, 411650, 450302, 389692, 500248, 689127, 290046, 477935, 135951, 170771, 103644, 610876, 626369, 577910, 312942, 140867, 281936, 632613, 688572, 138586, 119734, 238794, 116573, 413314, 492083, 122149, 647470, 91075, 386455, 418519, 118827, 692481, 340253, 426915, 490468, 470207, 531214, 302494, 77017, 239291, 534946, 59003, 339756, 475555, 682740, 543820, 145398, 697100, 414108, 193458, 116315, 679436, 668763, 382491, 596115, 531820, 376358, 562176, 682455, 516653, 94612, 589284, 224921, 519790, 19946, 576186, 576558, 43273, 484926, 606212, 672022, 562482, 367963, 76140, 111825, 19533, 612516, 28082, 616038, 678309, 238699, 116005, 220466, 241136, 26396, 139482]",1871,2019-09-22 16:41:56,감성 눈물 발라드 우울 새벽 슬픔 사랑 이별
"['기분좋은', '출근길', '퇴근후', '월요병', '드라이브', '여행', '기분전환', '산책', '스트레스', '신나는']",110350,너무 좋아서 매일 매일 챙겨 듣는 Music 5,"[274834, 314001, 574386, 570656, 370165, 365379, 121122, 685418, 690283, 652822, 679037, 8389, 528740, 586672, 242966, 174673, 402625, 637282, 483027, 284149, 241913, 80036, 305862, 352614, 256457, 645384, 654277, 458150, 247431, 213251, 186364, 679901, 86836, 149482, 418733, 4877, 493384, 120851, 21419, 443560, 644202, 692744, 51008, 402903, 420864, 655715, 150085, 419033, 69460, 687225, 101235, 91021]",2138,2019-11-17 10:04:12,기분좋은 출근길 퇴근후 월요병 드라이브 여행 기분전환 산책 스트레스 신나는
"['감성', '발라드', '회상', '추억', '명곡', '좋은노래', '애절한', '아련한', '혼술', '힐링']",59106,"그때 그 시절, 아련한 추억을 떠올리게 하는 명품 발라드","[218039, 544099, 620754, 654757, 279532, 88503, 579274, 622615, 92254, 113958, 171188, 109500, 610891, 414561, 248361, 174200, 59978, 45498, 477100, 214521, 453652, 340646, 48719, 336829, 444921, 80924, 488619, 202414, 316600, 231659, 117902, 440848, 170317, 107220, 370203, 644261, 389692, 664036, 479729, 112542, 694507, 228516, 586987, 447923, 117595, 259194, 330975, 598029, 293250, 100988, 153271, 267452, 176961, 425043, 561221, 188610, 104450, 655756, 629738, 86646, 118813, 437839, 233576, 635460, 234425, 59480, 355078, 96564, 645489, 701323, 150446, 321747, 392397, 443275, 243099, 188910, 707621, 552506, 192962, 319299, 425758, 325609, 584779, 117511, 291226, 237477, 344910, 626581, 664793, 553690, 81213, 233805, 67655, 436410, 72756, 561107, 399827, 65672, 611706, 608605, 363121, 617391, 390610, 205101, 316497, 486938, 82330, 166665, 481669, 701561, 354004, 448618, 369686, 46162, 304205, 8742, 580074, 508212, 267347, 374850, 222763, 98271, 248401, 332442, 349751, 83623, 104703, 448698, 71385, 456665, 189887, 429530, 550600, 475635, 635537, 648351, 651499, 1236, 654764, 371691, 438424, 173686, 398909, 593128, 238621, 181309, 613003, 407082, 451463, 188349, 647844, 257277, 325455, 659353, 424813, 274690, 173943, 94798, 58778, 593932, 626700, 456581, 204866, 558207, 651332]",886,2019-06-17 02:29:42,감성 발라드 회상 추억 명곡 좋은노래 애절한 아련한 혼술 힐링
"['케이팝', '매장음악', '아이돌', '운동', '드라이브', '여행', '기분전환', '스트레스', '신나는']",73132,안 하던 운동마저 하고 싶어지는 핵 신나는 K-POP 레전드모음,"[528397, 515559, 488962, 321537, 159623, 632977, 78339, 164111, 20507, 254865, 355939, 593130, 545693, 285157, 580326, 699557, 46284, 317502, 114259, 485957, 174518, 669617, 375431, 436283, 524956, 192951, 346379, 133190, 114119, 96572, 260837, 340817, 261225, 26797, 598537, 343416, 342798, 489908, 322776, 319354, 217810, 539172, 201548, 443052, 398007, 275121, 694885, 465654, 331592, 381087, 128190, 606176, 436320, 618742, 472490, 222272, 675246, 292911, 31514, 391887, 248226, 131766, 553522, 475788, 157389, 466272, 445170, 252339, 103192, 98444, 548896, 359182, 155211, 147427, 268138]",824,2019-06-03 06:01:41,케이팝 매장음악 아이돌 운동 드라이브 여행 기분전환 스트레스 신나는
"['출근길', '봄', '카페', '드라이브', '행복', '햇살', '고백', '사랑', '기분전환', '스트레스']",5168,듣기만 해도 행복해지는 노래♡─♡,"[600486, 494656, 161050, 51781, 328452, 644771, 225510, 145523, 443349, 634322, 368116, 607074, 701202, 479584, 419522, 182043, 212848, 333370, 310375, 193354, 263857, 279590, 673907, 647369, 134974, 255158, 274165, 504341, 628352, 272511, 340692, 232045, 250, 461680, 454229, 417368, 201886, 345004, 678988, 279583, 636163, 288810, 474687, 165793, 557928, 535549, 47730, 422945, 657400, 333146, 259414, 410171, 243951, 621362, 522439, 41567, 437965, 614707, 617277, 78151, 437682, 24016, 641640, 412494, 214624, 266672, 429630, 325735, 21125, 176656, 456728, 362036, 136475, 546016, 304048, 333091, 68432, 86452, 584775, 230100, 272924, 57927, 497695, 256854, 307044, 477228, 83664, 112403, 207693, 109977, 123821, 618290, 600676, 138831, 17562, 176650, 180411, 367405, 57388, 183949, 395511, 643315, 446180, 356537, 115702, 551409, 242650, 588746, 496765, 106990, 31258, 645602, 663981, 151403, 206723, 342791, 92673, 49185, 49772, 402756, 300087, 672550, 622682, 173868, 65777, 482684, 561455, 691622, 144561, 579587, 56721, 78180, 503797, 610274, 629275, 483792, 446812, 207232, 337267, 6701, 52758, 457124, 516906, 106871, 547506, 354659, 541420, 191431, 664212, 297027, 489516, 671626, 73020, 62736, 232890, 641599, 11611, 607372, 140877, 613492, 570546, 62263, 305632, 260837, 581105, 448682, 337960, 501822, 384823, 187773, 579728, 150921, 340332, 338658, 612468, 241847, 133128, 502556, 270061, 572118, 565827, 162826, 451847, 229287, 479366, 132818, 549178, 76888, 422438, 348200, 144632, 553437, 573179, 590012, 491756, 688721, 407828, 323212, 481474, 74738]",2355,2019-07-24 19:47:39,출근길 봄 카페 드라이브 행복 햇살 고백 사랑 기분전환 스트레스
"['개인취향', '신나는음악', '공유해요', '드라이브', '기분전환에좋은신나는노래기분', '여행', '공유하고싶은음악', '팝송']",101081,느낌있는 개인취향의 노래들!!,"[512194, 562613, 452609, 33640, 181847, 633709, 213787, 300302, 461194, 365852, 146894, 318762, 380894, 58221, 93691, 191506, 210584, 157840, 256694, 479511, 540667, 204404, 276491, 576401, 337317, 180581, 545803, 485466, 171824, 691832, 442950, 438664, 397222, 594560, 220134, 50291, 503406, 154428, 554448, 157336, 366880, 258835, 389508, 683271, 301121, 630622, 188934, 641611, 181597, 308983, 125301, 83389, 371602, 529855, 373994, 195940, 209648, 527137, 345720, 27817, 435783, 394489, 546960, 553786, 281459, 261084, 47409, 7070, 136293, 229091, 355678, 423368, 181354, 130198, 128659, 292178, 638564, 211653, 492782, 40380, 581888, 126469, 641989, 122329, 174990, 175800, 520183, 214293, 146286, 129878, 297475, 401209, 588373, 68641, 230506, 208835, 531292, 643692, 431182, 668934, 301549, 420639, 165998, 426144, 328224, 397500, 8208, 682985, 220809, 428136, 53275, 493762, 520522, 602521, 666228, 615149, 120436, 497546, 691122, 285499, 621914, 93353, 364321, 634512, 155162, 514246, 48505, 65776, 246947, 394899, 222261, 140466, 480210, 78813, 75469, 409576, 82501, 645379, 703635, 193053, 647233, 438091, 268605, 680323, 351300, 693181, 681074, 208889, 385210, 460426, 595999, 78274, 181705, 217677, 156003, 546423, 545532, 366555, 667837, 449828, 158643, 177171, 56366, 175274, 487877, 284635, 236290, 204078, 1174, 570560, 416303, 589233, 584379, 488308, 633724, 556262, 258728, 100115, 636614, 591719, 404348, 441815, 60330, 192236, 473169, 662918, 15835, 633598, 270753, 375011, 62739, 184092, 244703, 239108, 11692, 530729, 681643, 285197, 123290, 362514]",521,2019-06-01 22:29:10,개인취향 신나는음악 공유해요 드라이브 기분전환에좋은신나는노래기분 여행 공유하고싶은음악 팝송
"['힙합', '클럽', '힙합갬성', '트랩', '힙합클럽', '이태원', '힙한', '외힙', '스트레스', '힙클']",7936,이태원 클럽 취향저격 외힙!! (2019),"[684639, 548742, 265157, 426365, 688086, 427174, 400281, 154933, 232513, 548245, 294624, 493250, 264892, 563620, 69629, 40937, 702264, 108216, 612328, 389752, 227812, 465555, 473342, 535011, 371478, 588975, 383011, 508043, 655888, 687245, 463577, 399801, 545693, 485144, 92045, 405115, 325878, 284516, 536886, 29783, 93129, 8617, 333944, 207806, 481642, 478580, 544974, 44570, 694061, 636024, 61432, 175247, 572955, 552595, 414808, 91670, 289793, 191915, 280049, 76690, 283632, 43627, 270009, 46948, 417808, 48725, 157601, 176533, 324925, 350490, 551049, 141288, 276522, 195416, 456328, 699417, 281257, 420540, 406498, 219225, 700560, 421630, 616270, 139978, 251940, 383434, 158833, 565326, 195174, 129425, 425860, 503094, 700050, 395117, 698278, 243181, 499968, 520307, 647810, 291514, 377303, 123597, 222305, 520506, 342100, 254466, 263588, 5441, 381241, 37212, 677393, 140187, 386088, 21079, 316318, 539190, 503462, 265277, 452605, 580277, 250411, 321561, 240968, 14430, 544663, 553550, 345346, 83604, 380155, 373903, 155740, 56480, 409275, 524340, 239304, 598654, 70274, 518916, 425245, 462122, 532348, 213435, 563557, 23994, 167328, 258077, 363012, 311734, 16803, 660266, 702405, 422073, 192017, 413705, 644904, 550068, 474995]",887,2019-11-18 09:24:59,힙합 클럽 힙합갬성 트랩 힙합클럽 이태원 힙한 외힙 스트레스 힙클
"['설', '연휴', '교통체증', '스트레스', '드라이브', '상쾌', '자동차', '팝', '명절']",31899,귀성길 막힌 길을 뻥 뚫어줄 노래,"[236393, 670660, 336526, 146989, 482423, 382378, 115808, 703403, 135950, 29146, 323326, 613616, 66491, 663246, 677962, 78160, 548128, 399126, 87856, 455757, 385452, 294720, 14450, 119267, 577988, 94081, 415389, 396435, 123968, 48279, 392527, 136377, 53363, 683721, 117478, 132635, 373755, 7445, 192493, 295869, 517472, 295876, 680039, 160754, 648720, 649650, 442953, 38735, 231049, 117060, 282660, 664266, 706903, 54492, 617934, 201345, 684050, 36696, 257178, 645350, 463441, 342690, 390007, 508605, 691665, 450832, 614420, 8014, 388999]",777,2019-09-16 15:00:46,설 연휴 교통체증 스트레스 드라이브 상쾌 자동차 팝 명절
"['휴식', '카페', '여유', '잔잔한', 'Jazz', '커피', '재즈', 'JAYJE', '힐링', '로파이']",55265,"Jazzy Vibes, 콜드브루 한 잔 주세요","[69469, 617425, 579254, 322906, 86027, 565086, 261434, 142122, 229473, 542351, 303074, 444796, 589276, 35995, 377077, 129956, 408982, 15854, 306525, 645551, 121094, 626690, 370698, 213050, 166343, 305407, 583894, 519192, 135683, 418515, 183123, 304424, 365648, 327670, 425514, 147793, 270186, 693765, 223504, 419858, 580692, 140482, 511812, 96910]",1234,2019-08-12 06:00:21,휴식 카페 여유 잔잔한 Jazz 커피 재즈 JAYJE 힐링 로파이
"['분위기있는', 'Obey', '새벽', 'RnB', '연인', 'HipHop', '끈적한', '밤']",16000,"연인과 함께하면 좋은, 다소 끈적하고 분위기있는 노래들","[68435, 424656, 9538, 652863, 669897, 573706, 172205, 532983, 509023, 274499, 579387, 430976, 342582, 74759, 591488, 547966, 515390, 89195, 112605, 139217, 645677, 466472, 607294, 556643, 465469, 373002, 388365, 105388, 219059, 373829, 543632, 14410, 584197, 135688, 250663, 53231, 578342, 82457, 520032, 442161, 404975]",2832,2019-09-04 23:29:27,분위기있는 Obey 새벽 RnB 연인 HipHop 끈적한 밤
"['흥겨운', '클럽', '루프탑', '감각적인', '펍', '그루브', '라운지바', '이태원', '바', '팝']",807,세련미 뿜뿜~ 여름밤 루프탑 파티를 더 흥겹게~ 그루브 팝 뮤직!!,"[507825, 245236, 99784, 44782, 473316, 160815, 114099, 617614, 448427, 234047, 495991, 676450, 179864, 351261, 190717, 529538, 584251, 521812, 429644, 285795, 138539, 229353, 292248, 348524, 156801, 509519, 261084, 34381, 30255, 619907, 287204, 344196, 53086, 153108, 21195, 445975, 581477, 520475, 309444, 684257, 142069, 31452, 279922, 135506, 553846, 687875, 408771, 313922, 15587, 420614, 152585, 25245, 29783, 631491, 346782, 648439, 501946, 620565, 142231]",2458,2019-04-23 18:16:16,흥겨운 클럽 루프탑 감각적인 펍 그루브 라운지바 이태원 바 팝
"['휴식', '연주곡', '잔잔한', '새벽감성', '피아노', '힐링', '뉴에이지', 'ralalra', '공부', '편안한']",129808,추천 ♬ 여린 당신을 위한 힐링 연주곡 No.1,"[224924, 688589, 325501, 595181, 302881, 284982, 477552, 669866, 29095, 558831, 205296, 308700, 133407, 561733, 278184, 114333, 509367, 209088, 177552, 16681, 162231, 126656, 377101, 623507, 20735, 56005, 474502, 686634, 92734, 67694, 559052, 356224, 690076]",1343,2019-11-09 22:40:40,휴식 연주곡 잔잔한 새벽감성 피아노 힐링 뉴에이지 ralalra 공부 편안한
"['겨울', '슬픈발라드', '잔잔한', '추억', 'ralalra', '2000년대', '노랫말을듣는다', '감성발라드', '회상', '발라드']",114480,"추천 ♬ 다양한 감수성, 2000 Ballad ♪ No.04","[517016, 150714, 670156, 629980, 304205, 595011, 436134, 298762, 585218, 222763, 98271, 453927, 192764, 332442, 374513, 578529, 448698, 254889, 254595, 319944, 689455, 170206, 10624, 575312, 23520, 7569, 432406, 40051, 198577, 60725, 493450, 269000, 270269, 119979, 321059, 584835, 259890, 49921, 567945, 107276, 39543, 474751, 190047, 395511, 526577, 320204, 115304, 516168, 306108, 22845, 39583, 190844, 265904, 131909, 49492, 628199, 228133, 437333, 112542, 232491, 167766, 293149, 689127, 497066, 150118, 530244, 241453, 617111, 610218, 543830, 152017, 4553, 614494, 234462, 410185, 286273, 461830, 656431, 641640, 384827, 485479, 424672, 153842, 467139, 106948, 317056, 75658, 445551, 705478, 229487, 399917, 54208, 8763, 116805, 406508, 469636, 156998, 639991, 465034, 217311]",645,2019-07-26 09:59:33,겨울 슬픈발라드 잔잔한 추억 ralalra 2000년대 노랫말을듣는다 감성발라드 회상 발라드
"['야경', '루프탑', '남산', '분위기', '펍', 'JAYJE', '저녁', '경리단길', '루프탑바']",110374,@남산 루프탑바에서,"[11588, 72680, 439317, 44414, 136621, 123918, 250271, 64340, 279439, 406501, 630868, 411838, 545574, 690378, 617829, 594114, 30781, 286415, 69756, 606516, 570809, 91961, 365153, 300174, 541434, 616270, 313045, 11401, 469447, 323090, 540057, 38990, 168104, 357551, 659640, 430973, 681346, 150434, 518658, 639909, 482870, 54731, 570679, 238853, 387354, 612661, 55534, 242120, 401209, 312798, 163459, 189967, 188825, 422515, 405909, 309191, 112490, 318785, 605002, 56606, 392519, 631347, 493382, 479249, 316083, 575674, 698763, 148792, 307993, 357625, 27886, 130968, 675247, 22125, 438168, 74016, 480325, 336502, 267242, 55991, 439951, 473741, 192144, 108203, 492140, 274556, 156700, 704032, 568831, 570169, 145565, 493948, 105998, 477585, 229194, 528127, 543397]",1283,2019-02-27 21:44:29,야경 루프탑 남산 분위기 펍 JAYJE 저녁 경리단길 루프탑바
"['힙합', '알앤비', '드라이브', '감각적', '밤새벽', '기분전환', '트렌디', '힙스터', '세련된']",13310,[hip&trendy] 트렌디 끝판왕 힙합 / R&B 국내 뮤지션들,"[471570, 686279, 613319, 348948, 8503, 353297, 408412, 111949, 501734, 289460, 234422, 67000, 662362, 356007, 7835, 647251, 432513, 392603, 38157, 61505, 675450, 184278, 188352, 671020, 339141, 279647, 342422, 441668, 561654, 71382, 56090, 495494, 220194, 49202, 235239, 161768, 528343, 298408, 191533, 368015, 523506, 351821, 19211, 554580, 43573, 238498, 464114, 352621, 477830, 289427, 525203, 245247, 668446, 475337, 384786, 701473, 470548, 69900, 160629, 171460, 396441, 452564, 612551, 288501, 519799, 673197, 122904, 100231, 61635, 478914, 508649, 482599, 284184, 48263, 679030, 372316, 573837, 561656, 298183, 412504, 552025, 244610, 211641, 455116]",1572,2019-01-28 08:26:12,힙합 알앤비 드라이브 감각적 밤새벽 기분전환 트렌디 힙스터 세련된
"['기분좋은', '여름밤', '팝', '몽롱한', '나른한', '멜랑콜리', '빈티지', '락', '힙스터', 'Chill']",8240,여름밤에 녹아드는 기분좋은 빈티지 감성,"[675887, 536260, 227367, 40511, 310419, 8833, 693143, 539217, 165542, 11066, 84508, 684341, 254645, 283645, 130895, 145297, 233168, 83417, 387308, 395342, 634446, 125713, 37683, 658633, 522730, 584181, 477953, 376959, 629388, 13409, 298104, 620710, 43359, 54922, 200879, 30814, 206861, 462123]",4621,2019-11-04 19:51:32,기분좋은 여름밤 팝 몽롱한 나른한 멜랑콜리 빈티지 락 힙스터 Chill
